,_unit_id,_golden,_trusted_judgments,violence,violence_confidence,violence_gold,protest,protest_confidence,protest_gold,id,text,created_at
118,1285876572,False,5,,,,0,1.0,,341378268542407000,"RT @AlArabiya_Eng: #Erdogan rejects dictator claims, says Twitter is a menace http://t.co/tHZuQWQM1m #Turkey",Mon Jun 03 02:18:16 +0000 2013
119,1285876573,False,3,,0.0,,0,0.6667,,346921394434605000,"RT @ianscottirvine: @AlamMoshiul: @ianscottirvine But as far as I know this is an internal and own matter of Turkey,so why they are interf",Tue Jun 18 09:24:40 +0000 2013
120,1285876574,False,3,,0.0,,0,0.6667,,341654378349994000,"RT @FastCompany: Turkey accused of blocking Twitter, Facebook as unrest continues: http://t.co/o3aeLYME3V",Mon Jun 03 20:35:26 +0000 2013
121,1285876575,False,3,0.0,0.6667,,1,0.6667,,341273475350147000,RT @Jane_Samuels: Found this photo of a very good hand made tear gas mask in Istanbul. Someone should patent fast and mass produce it! htt,Sun Jun 02 19:21:51 +0000 2013
122,1285876576,False,3,,,,0,1.0,,344520855080030000,Turkey n Swiss an pita bread is the shit!!,Tue Jun 11 18:25:47 +0000 2013
123,1285876577,False,3,,,,0,1.0,,342552752100086000,"@EgemenBagis Turkey will be better country. we hope our managers will create a better country same as Europe, more than Europe.",Thu Jun 06 08:05:15 +0000 2013
124,1285876578,False,4,0.0,0.75,,1,0.75,,345101285852328000,"'Is there a #socialmedia fueled style of protest? Yes, because purpose + solidarity need sharing. @zeynep in #gezi http://t.co/W3UFbZt7Ba",Thu Jun 13 08:52:12 +0000 2013
125,1285876579,False,3,1.0,1.0,,1,1.0,,348522888451719000,RT @HDNER: #UPDATE Police intervene with water cannons against protesters gathered at Taksim Square http://t.co/XERD7bM9Ao,Sat Jun 22 19:28:26 +0000 2013
126,1285876580,False,3,,,,0,1.0,,342577347712651000,RT @katewebb_uk: @wwwcaatorguk D'you know where the gas cannisters Turkish police are spraying protestors with come from? Are they British?,Thu Jun 06 09:42:59 +0000 2013
127,1285876581,False,3,0.0,1.0,,1,1.0,,340682930814857000,Singing dancing right here in the USA in support of the #Istanbul protesters #OLA #occupygezi #direngezipark #acab http://t.co/GceH2weSC8,Sat Jun 01 04:15:14 +0000 2013
128,1285876582,False,3,,,,0,1.0,,343814947018523000,"@BegYouABlowie: Can a Ghanaian tell me what ""Choffi"" is? Is that how it's spelt? Lol Turkey tail",Sun Jun 09 19:40:45 +0000 2013
129,1285876583,False,4,0.0,1.0,,1,1.0,,341144555401380000,RT @TAAMorg: We stand in solidarity with the #occupygezi protestors in Istanbul! @OccupyGeziNY http://t.co/3MlUTLlF1F via @NYCLightBrigade,Sun Jun 02 10:49:34 +0000 2013
130,1285876584,False,3,,,,0,1.0,,343381159981486000,"@B_reallyjust_B: Niggas that eat turkey bacon rock ""diamond"" chains from big basha's",Sat Jun 08 14:57:02 +0000 2013
131,1285876585,False,5,,,,0,1.0,,346294746618139000,Does everyone know that Turkey's main opposition Party CHP is supporting Syrian regime and Assad?,Sun Jun 16 15:54:36 +0000 2013
132,1285876586,False,3,1.0,0.3333,,1,0.6667,,344562957679727000,RT @AKUTASSOCIATION: #AKUToperasyon AKUT mobilised a team of 16 to the Divan Hotel to deliver first aid to the wounded amid brutal Taksim c,Tue Jun 11 21:13:05 +0000 2013
133,1285876587,False,3,,,,0,1.0,,345425338446279000,I'm at Ernst Young (Istanbul) w/ 4 others http://t.co/VxmPB7uQhp,Fri Jun 14 06:19:53 +0000 2013
134,1285876588,False,6,,0.0,,0,0.6667,,348881880059351000,RT @RobinSderberg: A German bear hug? RT@MarkABentley: Germany's EU Block Hurts Turkey's Protesters http://t.co/5iZYMJdfqA via @BloombergVi,Sun Jun 23 19:14:56 +0000 2013
135,1285876589,False,3,,0.0,,0,0.6667,,341508601636065000,RT @PeopleWitness: Solidarity from Spain to turkish people!! @RT_Erdogan you are a criminal and now the whole world knows it. #SpainOccupyG,Mon Jun 03 10:56:10 +0000 2013
136,1285876590,False,5,1.0,0.6,,1,0.8,,344332875933557000,"RT @MahirZeynalov: Police selectively pursuing violent mobs in Taksim, TVs broadcast live and speculations that the scenes are staged.",Tue Jun 11 05:58:49 +0000 2013
137,1285876591,False,3,,,,0,1.0,,342378703889777000,"RT @BeFitMotivation: Metabolism Boosters: almonds, spinach, cold water, turkey, salmon, hot peppers, oatmeal, blueberries, coffee, ginger, ",Wed Jun 05 20:33:38 +0000 2013
138,1285876592,False,3,1.0,1.0,,1,1.0,,341568220496548000,"@nytimes Police gathering in Istanbul, Ankara, Izmir. Attacking at night now to minimize footage. New police brutality coming #occupygezi",Mon Jun 03 14:53:04 +0000 2013
139,1285876593,False,3,0.0,1.0,,1,1.0,,341150720172622000,RT @sneijder101010: My heart is with Turkish people who are defending their rights #occupygezi #direngeziparki #taksim #direnankara,Sun Jun 02 11:14:04 +0000 2013
140,1285876594,False,3,,0.0,,0,0.6667,,340877906429501000,PLZ have a look at this elderly woman ..oh mum! People taking care of people wounded by #erdogans forces in #Turkey. http://t.co/rvn8vQAtAS,Sat Jun 01 17:10:00 +0000 2013
141,1285876595,False,3,,0.0,,0,0.6667,,344949876649497000,#Ankara LiveStream from Kennedy St. http://t.co/EYvYMzhf1m #direnAnkara (01:50) #13JUN,Wed Jun 12 22:50:34 +0000 2013
142,1285876596,False,3,,0.0,,0,0.6667,,343414331259630000,RT @VOT99: This CROWD of FANS flowing to taksim Square.... http://t.co/rOQOoLjxOj,Sat Jun 08 17:08:51 +0000 2013
143,1285876597,False,3,,,,0,1.0,,344328365043495000,RT @WashingtonPoint: Now pundits are trying to find softer messages from Erdogan's speeches(it's a tough task) so that they can close the n,Tue Jun 11 05:40:54 +0000 2013
144,1285876598,False,3,-1.0,0.6667,,1,1.0,,346208776031982000,BBC News - #Turkey protests: Istanbul erupts as #Gezi Park cleared (with timeline of events since very beginning) http://t.co/rWakDWzfeh,Sun Jun 16 10:12:59 +0000 2013
145,1285876599,False,3,1.0,0.6667,,1,1.0,,348544422989931000,"RT @IvanCNN: Plain clothes police officer just called me and my CNN team ""orospu cocuklari"" (sons of bitches). Taksim, Istanbul",Sat Jun 22 20:54:00 +0000 2013
146,1285876600,False,3,0.0,1.0,,1,1.0,,344405294224388000,RTE: RunTimeException #direngeziparki,Tue Jun 11 10:46:35 +0000 2013
147,1285876601,False,3,,,,0,1.0,,344404697941148000,Now watching the group meeting of Turkey's main opposition party CHP.. Desperate attempt to emerge as voice of the 'youth'..,Tue Jun 11 10:44:13 +0000 2013
148,1285876602,False,3,,,,0,1.0,,342368238518276000,"@wattsy48 turkey, my moms special mashed potatoes, stuffing, gravy, more gravy, more gravy, maybe some veggies but if not whatever",Wed Jun 05 19:52:03 +0000 2013
149,1285876603,False,4,,,,0,1.0,,344536052112978000,Extensive Ancient Underground Network Discovered From Scotland to Turkey | Ancient Origins http://t.co/NvoWdeL6LQ via @ancientorigins,Tue Jun 11 19:26:10 +0000 2013
150,1285876604,False,4,0.0,1.0,,1,1.0,,341332557037707000,"#occupygezi #occupyturkey #resistanbul #taksim #direnizmir #direngeziparki - Thousands take to streets in Turkey,... http://t.co/s5T5aadzNZ",Sun Jun 02 23:16:37 +0000 2013
151,1285876605,False,3,,0.0,,0,0.6667,,344950602759021000,RT @_RichardHall: Incredible. A piano is brought to the middle of Taksim Square. Everyone stops shouting and listens. #taksim http://t.co/Q,Wed Jun 12 22:53:27 +0000 2013
152,1285876606,False,4,0.0,1.0,,1,1.0,,343088407909630000,RT @enisdurak35: Reuters cameraman trying to get best shot at #istanbul #gazi #direngezi http://t.co/tVDv5wCkQU,Fri Jun 07 19:33:45 +0000 2013
153,1285876607,False,3,0.0,0.6667,,1,0.6667,,342909484290675000,"BBC News: Some of his supporters chanted: ""Let us go, let's crush Taksim."" @cnn @cnni @un What do they mean?",Fri Jun 07 07:42:46 +0000 2013
154,1285876608,False,3,,,,0,1.0,,346715443236585000,Religious intolerance in #Bahrain http://t.co/2vSR7GjF05 #CNN #BBC #USA #UK #UN #EU #turkey #france #germany #Spain #russia #brazil #china,Mon Jun 17 19:46:17 +0000 2013
155,1285876609,False,4,0.0,0.75,,1,0.75,,342213827271729000,"RT @TIME: Erdo-gone? After Taksim, Turkish leaders political future may hang in the balance | http://t.co/YhgfToAxma (via @TIMEWorld)",Wed Jun 05 09:38:29 +0000 2013
156,1285876610,False,3,,,,0,1.0,,346267428227015000,@IBGDRGN 1 hour later NHK World will show TURKEY ^0^ and maybe us (we may be on the next week's episode),Sun Jun 16 14:06:02 +0000 2013
157,1285876611,False,6,,,,0,1.0,,345241749712679000,"RT @akkadikoy: Take off your hand from Turkey, keep away! we know you Poul! @paulmurphymep",Thu Jun 13 18:10:22 +0000 2013
158,1285876612,False,3,1.0,0.6667,,1,1.0,,346162551895241000,RT @sciencewitch: Police burning the wish tree in Gezi Park. What kind of hatred is this? #occupygezi #direngezi http://t.co/sngnuikk49 (,Sun Jun 16 07:09:18 +0000 2013
159,1285876613,False,3,1.0,0.6667,,1,1.0,,340755316360757000,"RT @JamjoomCNN: Huffington Post: ""#OccupyGezi Protests: Police Attack Peaceful Protesters In Istanbul"" http://t.co/2wzFjAOyys #Turkey #Ista",Sat Jun 01 09:02:53 +0000 2013
160,1285876614,False,3,1.0,1.0,,1,1.0,,340569683294032000,"Tear gas fired in #Istanbul's #Taksim Square - listen as journalist tells @BBCNewshour of ""very intense"" scenes http://t.co/bo4MOyNkno",Fri May 31 20:45:14 +0000 2013
161,1285876615,False,3,0.0,1.0,,1,1.0,,346022254037041000,"RT @JessicaJJLutz: ""Maske, maske, maske!' #gasmask sellers in the street. It's absurd. #Istanbul # Taksim #Gezipark",Sat Jun 15 21:51:48 +0000 2013
162,1285876616,False,4,,,,0,1.0,,341581130866250000,What is Happenning in Istanbul? | nsanlik Hali http://t.co/mgUkvNUUPI,Mon Jun 03 15:44:22 +0000 2013
163,1285876617,False,3,,0.0,,0,0.6667,,340586448153620000,RT @amberinzaman: Spineless Turkish tv stations airing cooking programmes ignores protests. Citizen journalists fill void #Turkey http://t.,Fri May 31 21:51:51 +0000 2013
164,1285876618,False,3,,,,0,1.0,,343713997041836000,"#Turkey gives direct investment to #Somalia; constructing schools &amp; hospitals.
They've won over the people's hearts. http://t.co/V3TByJ9HU6",Sun Jun 09 12:59:37 +0000 2013
165,1285876619,False,3,1.0,0.6667,,1,0.6667,,341153207336182000,"RT @Brown_Moses: I'm compiling an album of tear gas canisters used in the #occupygize protests across #Turkey, let me know if you have any ",Sun Jun 02 11:23:57 +0000 2013
166,1285876620,False,4,0.0,0.5,,1,0.5,,340739464693436000,Condemn the actions taken against peaceful protesters in Istanbul Turkey. | We the People: Your... http://t.co/M479Vn3FDU,Sat Jun 01 07:59:53 +0000 2013
167,1285876621,False,3,1.0,0.6667,,1,0.6667,,340601069644169000,RT @cnnbrk: Police in Turkish city of Istanbul fire tear gas at protesters. http://t.co/lmEmDI8xgb,Fri May 31 22:49:57 +0000 2013
168,1285876622,False,3,,,,0,1.0,,341173830464721000,lol im still laughing from when @JonnaMitchell 's dad said @DoubleD444 's calves looked like turkey sticks when she wore heels,Sun Jun 02 12:45:54 +0000 2013
169,1285876623,False,3,,,,0,1.0,,341248107884974000,"RT @alexlicense96: Hahahahahaha, just sat in a bar in turkey and clock this! What a pair of bell ends. @CuntWatching http://t.co/dbagZOsEvH",Sun Jun 02 17:41:03 +0000 2013
170,1285876624,False,3,,,,0,1.0,,343468855647154000,"RT @mbokazizanele: Some who 'once walked with me' can hear the music, smell the turkey But they are not invited - my table! #myturn",Sat Jun 08 20:45:31 +0000 2013
171,1285876625,False,6,0.0,0.8333,,1,0.8333,,340985899401757000,RT @tiutia_007: Cant believe #twitter and #facebook is being blocked to blind the world.. #direngaziparki #occupygezi,Sun Jun 02 00:19:08 +0000 2013
172,1285876626,False,3,,,,0,1.0,,344001792452989000,RT @MarkABentley: Banks slide in #Istanbul after #Erdogan calls on people to switch deposits to state-run banks,Mon Jun 10 08:03:13 +0000 2013
173,1285876627,False,3,0.0,1.0,,1,1.0,,347749705633108000,RT @hackerfantastic: #OccupyGezi - A protestors banner is absolutely brilliant :-) http://t.co/MId5tVr294,Thu Jun 20 16:16:05 +0000 2013
174,1285876628,False,3,1.0,0.3333,,1,1.0,,346423760070521000,RT @zeynepgabrali: Islamists Chanting Allahu Akbar Attack Peaceful Protestors http://t.co/AoyeefkTJV #ireport #occupygezi #occupyturkey #,Mon Jun 17 00:27:15 +0000 2013
175,1285876629,False,3,0.0,0.6667,,1,0.6667,,345290385117045000,#t3pekin2013 : Video EMB Now-Taksim square #istanbul #taksim http://t.co/Sm6Me5Hn2m,Thu Jun 13 21:23:37 +0000 2013
176,1285876630,False,3,0.0,1.0,,1,1.0,,347474915903021000,Live stream de Ankara http://t.co/OhgbkF3HSS http://t.co/4VIuUl8dh5 #occupygezi #direngeziparki #Ankara #duranadam,Wed Jun 19 22:04:10 +0000 2013
177,1285876631,False,4,,,,0,1.0,,344334659469062000,The gigantic Samsung Galaxy Mega 6.3 gets reviewed: http://t.co/UGbUQ55Esi #occupygezi,Tue Jun 11 06:05:54 +0000 2013
178,1285876632,False,3,,,,0,1.0,,340874737486008000,"RT @telecomix: 3G reduces cell range when under heavy load, EDGE/GSM slows down too. Network in #Istanbul seems overloaded rather than cut.",Sat Jun 01 16:57:25 +0000 2013
179,1285876633,False,3,,,,0,1.0,,345235989809201000,N.O.M.A.D. Festival - Turkey :: Beatport DJs http://t.co/t8buQed3gQ,Thu Jun 13 17:47:28 +0000 2013
180,1285876634,False,3,,0.0,,0,0.6667,,340785908997558000,"RT @dlepeska: Turkey PM #Erdogan confused about democracy: ""Nobody has right to protest against the law &amp; democracy"" http://t.co/RtZjspu8ek",Sat Jun 01 11:04:26 +0000 2013
181,1285876635,False,3,0.0,1.0,,1,1.0,,341166190976172000,"Bize her yer TAKSIM, Raleigh NC #Heryertaksim #direngeziparki #occupygezi http://t.co/N4Qq7KoBPd",Sun Jun 02 12:15:33 +0000 2013
182,1285876636,False,6,1.0,0.5,,1,0.8333,,340757278577791000,RT @KatieS: Frightening stories/tweets coming from #Turkey. #direngaziparki appears to be the main hashtag used,Sat Jun 01 09:10:40 +0000 2013
183,1285876637,False,3,0.0,1.0,,1,1.0,,342894924594831000,Turkey: Defiant PM Erdogan say protests illegal and must end immediately - Breaking News Buzz http://t.co/iyQ7KGb4Jg,Fri Jun 07 06:44:55 +0000 2013
184,1285876638,False,3,1.0,1.0,,1,1.0,,344555545509896000,RT @BenjaminHarvey: Turkish officials should ask themselves: How many people were injured in the 12 days that there were no police in Taksi,Tue Jun 11 20:43:38 +0000 2013
185,1285876639,False,3,0.0,1.0,,1,1.0,,340707451403903000,RT @ozlemkaradag: Dear people of the world: the rightful owners of this country are asking for justice #direngeziparki #occupyturkey http:/,Sat Jun 01 05:52:41 +0000 2013
186,1285876640,False,3,,,,0,1.0,,341188745120317000,"RT @fromearthwitluv: ""Find me a new religion...let it be a religion whose form of worship is to plant trees"" -Ataturk, 1921 #turkey #dictat",Sun Jun 02 13:45:10 +0000 2013
187,1285876641,False,3,0.0,0.6667,,1,0.6667,,340945695597019000,RT @guardian: Erdogan faces fury of the streets as Istanbul erupts into mass protests http://t.co/33Xzkjv4QX,Sat Jun 01 21:39:22 +0000 2013
188,1285876642,False,5,,0.0,,0,0.6,,340847234201567000,"RT @neon_black1871: RT @fulyacandas: An army of Doctors headed towards Istiklal Street, to support #occupygezi http://t.co/3bXOh0PCIi",Sat Jun 01 15:08:07 +0000 2013
189,1285876643,False,4,,,,0,1.0,,344384549888868000,@Beltrew They are all foreigners...... #Pathetic #Erdogan,Tue Jun 11 09:24:09 +0000 2013
190,1285876644,False,4,,,,0,1.0,,344567859734790000,"RT @deena_adel: Erdogan: ""They think we don't know anything about art and music. They think we are black people."" #ErdoganIsTheNewMorsi",Tue Jun 11 21:32:34 +0000 2013
191,1285876645,False,3,0.0,0.6667,,1,1.0,,344406140249047000,RT @YourAnonNews: 'No more tolerance' for protests - Erdogan http://t.co/DWl3n8G0IC #occupyturkey #occupygezi #YAN,Tue Jun 11 10:49:57 +0000 2013
192,1285876646,False,3,,,,0,1.0,,342529582274060000,Our reporter risks imprisonment to show truth. Turkish poet says more than 70 journalists currently jailed in Turkey. http://t.co/f9gH5yYauh,Thu Jun 06 06:33:10 +0000 2013
193,1285876647,False,4,0.0,1.0,,1,1.0,,341115542326882000,RT @_arianna: Resistanbul Thousands join Berlin march for Gezi Park and against Turkish leader. By @theo_schneider http://t.co/CHOtCNgSOg,Sun Jun 02 08:54:17 +0000 2013
194,1285876648,False,3,1.0,0.3333,,1,0.6667,,346326396076966000,"RT @anadoluagency: No doctors arrested for treating wounded protesters, says Istanbul Governor http://t.co/s9FKTU7fjd",Sun Jun 16 18:00:21 +0000 2013
195,1285876649,False,3,0.0,1.0,,1,1.0,,345061358510940000,"RT @bebird: @acarvin: #OccupyGezi protesters singing ""Do You Hear The People Sing?"" from Les Miserables: http://t.co/qiEVgMmJl7 simply aw",Thu Jun 13 06:13:33 +0000 2013
196,1285876650,False,3,0.0,1.0,,1,1.0,,341089372612985000,Protesters claim win as police leave Istanbul square http://t.co/NsUAfH34cX #World,Sun Jun 02 07:10:18 +0000 2013
197,1285876651,False,3,,,,0,1.0,,343442746859721000,aangirfan: #TURKEY - NEW WORLD ORDER UNDER ATTACK http://t.co/JEXp7uLiiA,Sat Jun 08 19:01:46 +0000 2013
198,1285876652,False,5,1.0,1.0,,1,1.0,,344371270835646000,RT @zeynep_erdim: Police dispersed chanting crowd and the human chain with very strong tear gas. #Taksim almost empty now. #gezipark http:/,Tue Jun 11 08:31:23 +0000 2013
199,1285876653,False,3,0.0,1.0,,1,1.0,,344869043582419000,RT @netfreedom: @CBCNews Journalist @sasapetricic tweeting he is arrested in #GeziPark http://t.co/FLyqxx87rx,Wed Jun 12 17:29:22 +0000 2013
200,1285876656,False,3,,,,0,1.0,,347980988384674000,".@MKocalay @ClaireBerlinski @Parispt @dlepeska A wonderful world AKP created where they decide what is insult, provocation and free speech",Fri Jun 21 07:35:07 +0000 2013
201,1285876657,False,3,1.0,0.6656,,1,1.0,,340533138449105000,Clashes at Istanbul park protest - http://t.co/Y1ti34Ergd,Fri May 31 18:20:01 +0000 2013
202,1285876658,False,3,,,,0,1.0,,344434346272367000,The younger generations of Turkey have had enough! Lets hope the government listen before they facilitate further violence #lateline,Tue Jun 11 12:42:02 +0000 2013
203,1285876659,False,3,,,,0,1.0,,348412310819324000,Rice recipes: Turkey pineapple burgers and Florentine rice gelato http://t.co/1HzxTCSrXo #vinoconvista,Sat Jun 22 12:09:02 +0000 2013
204,1285876660,False,3,,0.0,,0,0.6687,,343451384861049000,RT @sevinturan: #istanbul: #taksim is a fairground while #gazi is a war zone #ankara: in #kuulupark people are celebrating while in #kz,Sat Jun 08 19:36:05 +0000 2013
205,1285876661,False,3,0.0,1.0,,1,1.0,,344344655896379000,RT @edelsaw: Watch the uprising events live in Turkey using http://t.co/q3IQ1CYMf5 #occupygezi #taksim #direngeziparki sponsored http://t.c,Tue Jun 11 06:45:38 +0000 2013
206,1285876662,False,3,,,,0,1.0,,344447942003925000,"@MyRiriIsQueen I would like to go there, by the way did u go the DWT at Inonu Stadium in Istanbul ?",Tue Jun 11 13:36:03 +0000 2013
207,1285876663,False,3,,,,0,1.0,,346556222205477000,A month tomorrow ill be jetting off to turkey for two weeks! Yey ,Mon Jun 17 09:13:36 +0000 2013
208,1285876664,False,3,,,,0,1.0,,340645941407265000,"RT @Flatthead: @DaveSmithDecoys I'm watching the contestants videos, your decoys have evolved turkey hunting like no one else ! #DSDDecoys",Sat Jun 01 01:48:15 +0000 2013
