,Unnamed: 0,_unit_id,_golden,_unit_state_x,_trusted_judgments,_last_judgment_at_x,violence_judgment,violence,violence_confidence,protest_judgment_x,protest,protest_confidence,created_at,id,proccd_text,clean_text,non_vio_prob,vio_prob,violence_prediction
403,854,1657979358,FALSE,finalized,3,4/23/2018 09:27:53,"""nan""",0,0,"""000""",0,1,Wed Jun 05 08:29:12 +0000 2013,3.42E+17,usrId i d rather be living in turkey where shit s going on than in england where it rains all the time,rather living shit going england rains time,0.992176246,0.007823754,0
404,855,1657979360,FALSE,finalized,3,04/06/18 14:35,"""1""",0,0,"""010""",0,0.6639,Tue Jun 11 09:05:34 +0000 2013,3.44E+17,riot police clash with protesters in istanbul httpAddress,riot police clash,0.893617676,0.106382324,0
405,857,1657979365,FALSE,finalized,3,04/03/18 21:25,"""111""",1,1,"""111""",1,1,Fri May 31 15:55:42 +0000 2013,3.40E+17,rt usrId zeynep erdim dim 5th day of #occupygezi #turkish police use extensive tear gas against protestors httpAddress,zeynep erdim dim th day police use extensive tear gas protestors,0.389572577,0.610427423,1
406,858,1657979366,FALSE,finalized,3,04/04/18 09:07,"""010""",0,0.6658,"""111""",1,1,Sat Jun 01 08:25:56 +0000 2013,3.41E+17,rt usrId police hold #taksim under siege continue raid on 5th day of protests rocking #istanbul httpAddress,police hold siege continue raid th day rocking,0.848537277,0.151462723,0
407,859,1657979368,FALSE,finalized,3,4/23/2018 09:35:09,"""1""",0,0,"""001""",0,0.6783,Sat Jun 15 20:15:19 +0000 2013,3.46E+17,rt usrId turkey is under attack by its own police ! 345997978655395841 sat jun DD 20 DD 21 00 2013 rt usrId people from gazi neighborhood predominantly alevite starting to marching towards httpAddress httpAddress #occu,attack police people gazi neighborhood predominantly alevite starting marching towards occu,0.778693342,0.221306658,0
408,862,1657979372,FALSE,finalized,3,04/03/18 17:54,"""nan""",0,0,"""000""",0,1,Sun Jun 16 15:26:13 +0000 2013,3.46E+17,rt usrId i m very proud of #turkey and its achievement my god protect turkey its people and protect prime minster erdogan #istanbul,proud achievement god protect people protect prime minster erdogan,0.945574277,0.054425723,0
409,864,1657979380,FALSE,finalized,3,04/07/18 16:21,"""nan""",0,0,"""000""",0,1,Sat Jun 08 20:14:59 +0000 2013,3.43E+17,rt usrId please broadcast police attacks on its own people in ankara !! it is happening right now !! usrId usrId usrId usrId,please broadcast police attacks people ankara happening right,0.811713493,0.188286507,0
410,865,1657979381,FALSE,finalized,3,04/07/18 16:27,"""111""",1,1,"""111""",1,1,Tue Jun 11 06:29:07 +0000 2013,3.44E+17,rt usrId breaking turkish police control taksim sq repel protesters with tear gas httpAddress #occupyturkey #occupygezi,breaking police control sq repel tear gas occupyturkey,0.527479807,0.472520193,1
411,867,1657979390,FALSE,finalized,3,04/06/18 12:09,"""00""",0,0.6702,"""101""",1,0.6702,Sun Jun 02 13:55:59 +0000 2013,3.41E+17,missed erdogan s remarks amp ,missed erdogan remarks,0.983331641,0.016668359,0
412,874,1657979402,FALSE,finalized,3,4/22/2018 12:57:46,"""0""",0,0,"""001""",0,0.6783,Sun Jun 09 08:44:52 +0000 2013,3.44E+17,many thousands once again march against autocracy in httpAddress httpAddress,many thousands march autocracy,0.982589882,0.017410118,0
413,877,1657979407,FALSE,finalized,3,04/03/18 21:02,"""100""",0,0.6612,"""111""",1,1,Sat Jun 01 07:33:27 +0000 2013,3.41E+17,rt usrId usrId please rt turkish government are killing us . turkish media on blackout #direngezipark httpAddress,please government killing us media blackout,0.936268392,0.063731608,0
414,878,1657979408,FALSE,finalized,3,04/03/18 20:59,"""nan""",0,0,"""000""",0,1,Sun Jun 02 07:18:24 +0000 2013,3.41E+17,rt usrId on call out to istanbul thnks !! much good coverage of the critical httpAddress i cont httpAddress,call thnks much good coverage critical cont,0.949093483,0.050906517,0
415,879,1657979409,FALSE,finalized,3,04/03/18 20:18,"""nan""",0,0,"""000""",0,1,Mon Jun 03 17:36:19 +0000 2013,3.42E+17,rt usrId went for nice swim previous today ! #turkey httpAddress,went nice swim previous today,0.976862559,0.023137441,0
416,880,1657979411,FALSE,finalized,3,04/03/18 21:36,"""nan""",0,0,"""000""",0,1,Mon Jun 10 11:37:44 +0000 2013,3.44E+17,cyril ts usrId lol gazi it seems like they hve changed sunny park to sadton lol we missing out we need to go bck to pta rt cobo,cyril ts lol gazi seems like hve changed sunny sadton lol missing need go bck pta cobo,0.941931312,0.058068688,0
417,881,1657979414,FALSE,finalized,3,4/22/2018 18:11:13,"""000""",0,1,"""111""",1,1,Tue Jun 04 09:06:37 +0000 2013,3.42E+17,rt usrId funeral for a friend this is where we lost abdullah cmert #occupygezi #occupyturkey httpAddress #rip httpAddress,funeral friend lost abdullah cmert occupyturkey rip,0.958727394,0.041272606,0
418,883,1657979416,FALSE,finalized,3,4/27/2018 16:26:06,"""000""",0,1,"""111""",1,1,Wed Jun 05 21:50:41 +0000 2013,3.42E+17,DD bloggers arrested in #izmir httpAddress #occupygezi httpAddress via usrId #wearegezi,bloggers arrested izmir via wearegezi,0.986472542,0.013527458,0
419,884,1657979418,FALSE,finalized,3,4/27/2018 16:26:06,"""nan""",0,0,"""000""",0,1,Tue Jun 11 10:01:38 +0000 2013,3.44E+17,mall project was last straw in httpAddress httpAddress be safe usrId,mall project last straw safe,0.948522129,0.051477871,0
420,886,1657979425,FALSE,finalized,3,4/13/2018 07:01:04,"""000""",0,1,"""111""",1,1,Mon Jun 03 15:27:40 +0000 2013,3.42E+17,rt usrId turkish union to strike from tuesday over unrest httpAddress #occupygezi,union strike tuesday unrest,0.951015681,0.048984319,0
422,888,1657979430,FALSE,finalized,3,04/06/18 12:02,"""01""",1,0.3398,"""110""",1,0.6659,Sat Jun 01 00:07:50 +0000 2013,3.41E+17,peaceful protest over istanbul park turns violent as police crack down httpAddress,peaceful turns violent police crack,0.385908909,0.614091091,1
423,891,1657979435,FALSE,finalized,3,4/23/2018 09:30:58,"""001""",0,0.6783,"""111""",1,1,Sun Jun 02 07:02:20 +0000 2013,3.41E+17,rt usrId i wrote about #occupygezi for usrId it almost killed me . respect to all the real reporters out there ! httpAddress,wrote almost killed respect real reporters,0.701388276,0.298611724,0
424,894,1657979439,FALSE,finalized,3,04/03/18 17:33,"""nan""",0,0,"""000""",0,1,Thu Jun 20 09:39:02 +0000 2013,3.48E+17,only a statesman can solve turkeys kurdish issue httpAddress #english #kurdistantribune kurd,statesman solve turkeys kurdish issue english kurdistantribune kurd,0.955611777,0.044388223,0
425,897,1657979445,FALSE,finalized,3,04/03/18 18:07,"""111""",1,1,"""111""",1,1,Tue Jun 11 18:00:38 +0000 2013,3.45E+17,rt usrId after mayor s promise of no intervention the families even kids were at httpAddress all attacked by massive tear gas and fier,mayor promise intervention families even kids attacked massive tear gas fier,0.535879204,0.464120796,1
426,900,1657979450,FALSE,finalized,3,4/22/2018 18:11:13,"""001""",0,0.6667,"""111""",1,1,Sat Jun 01 22:09:30 +0000 2013,3.41E+17,rt usrId rt usrId #tayipstifa #occupygezi more horrendous images from today #riseup httpAddress httpAddress,tayipstifa horrendous images today riseup,0.977382421,0.022617579,0
427,902,1657979456,FALSE,finalized,3,04/03/18 21:55,"""nan""",0,0,"""000""",0,1,Wed Jun 12 17:42:46 +0000 2013,3.45E+17,news analysis turkey s history of military coups hangs over protests httpAddress,news analysis history military coups hangs,0.94788547,0.05211453,0
428,906,1657979462,FALSE,finalized,3,04/03/18 19:31,"""nan""",0,0,"""000""",0,1,Sun Jun 09 13:02:54 +0000 2013,3.44E+17,i don t wanna revise i just wanna burn like a christmas turkey,wanna revise wanna burn like christmas,0.909140936,0.090859064,0
429,911,1657979481,FALSE,finalized,3,04/03/18 22:16,"""nan""",0,0,"""000""",0,1,Wed Jun 05 15:56:44 +0000 2013,3.42E+17,pitcher of margaritas lunch httpAddress in restaurant acceptable but tequila shots lunch httpAddress sandwich in my house frowned upon,pitcher margaritas lunch restaurant acceptable tequila shots lunch sandwich house frowned upon,0.948522129,0.051477871,0
430,912,1657979483,FALSE,finalized,3,04/07/18 16:39,"""nan""",0,0,"""000""",0,1,Sun Jun 02 23:23:09 +0000 2013,3.41E+17,rt usrId turkey has a httpAddress but not with islam httpAddress but a weak democratic culture that can t handle disagreement diffe,islam weak democratic culture handle disagreement diffe,0.948522129,0.051477871,0
431,914,1657979485,FALSE,finalized,3,04/03/18 17:15,"""0""",0,0,"""001""",0,0.6612,Fri May 31 17:22:41 +0000 2013,3.41E+17,rt usrId sadly #turkey has become an ecological nightmare ,sadly become ecological nightmare,0.948522129,0.051477871,0
432,919,1657979491,FALSE,finalized,3,04/07/18 08:54,"""nan""",0,0,"""000""",0,1,Sun Jun 02 00:29:33 +0000 2013,3.41E+17,protesters defiant as turkey unrest goes into third day reuters uk httpAddress #news,defiant unrest goes third day reuters uk news,0.979963929,0.020036071,0
433,922,1657979495,FALSE,finalized,3,4/22/2018 18:26:55,"""00""",0,0.6667,"""110""",1,0.6667,Fri Jun 07 20:34:45 +0000 2013,3.43E+17,rt usrId a dream you dream alone is only a httpAddress a dream you dream together is httpAddress lennon #occupygezi #gezipark,dream dream alone dream dream together lennon gezipark,0.956448379,0.043551621,0
434,925,1657979501,FALSE,finalized,3,04/07/18 17:12,"""111""",1,1,"""111""",1,1,Sat Jun 01 18:02:30 +0000 2013,3.41E+17,rt usrId police doesn t discern between demonstrators or spectators people in restaurents are being gassed #tayyipistifa #occupygezi,police discern demonstrators spectators people restaurents gassed tayyipistifa,0.605319331,0.394680669,1
435,926,1657979502,FALSE,finalized,3,04/03/18 19:03,"""000""",0,1,"""111""",1,1,Sun Jun 16 12:39:45 +0000 2013,3.46E+17,hashtag #crazyerdogan says it all #occupygezi,hashtag crazyerdogan says,0.943243365,0.056756635,0
437,932,1657979511,FALSE,finalized,3,04/03/18 18:03,"""10""",0,0.3406,"""101""",1,0.6676,Fri Jun 14 14:21:48 +0000 2013,3.46E+17,rt usrId who are they who carry clubs in their hands and attack ppl with police answer it via usrId #turkey #occupygezi,carry clubs hands attack ppl police answer via,0.824569874,0.175430126,0
438,936,1657979516,FALSE,finalized,3,04/03/18 18:19,"""nan""",0,0,"""000""",0,1,Sun Jun 02 15:21:43 +0000 2013,3.41E+17,rt usrId httpAddress more powerful images from #turkey unrest via usrId httpAddress httpAddress httpAddress,powerful images unrest via,0.953758173,0.046241827,0
439,940,1657979523,FALSE,finalized,3,04/07/18 17:10,"""111""",1,1,"""111""",1,1,Tue Jun 04 00:33:08 +0000 2013,3.42E+17,there are so many things going on in the world !! 341714DD9637816321 tue jun DD 00 33 15 00 2013 rt usrId usrId a DD year old has just been shot by a bullet and killed in turkey by the police ! help ! #direngeziparki #o 341714272818176001 tue jun DD 00 33 26 00 2013 akp bangtan boys release image teasers for jungkook jimin and jin httpAddress #bangtan #2cool4skool usrId usrId,many things going world year old shot bullet killed police help o akp bangtan boys release image teasers jungkook jimin jin bangtan cool skool,0.400991939,0.599008061,1
441,944,1657979527,FALSE,finalized,3,04/03/18 18:42,"""000""",0,1,"""111""",1,1,Mon Jun 03 11:04:20 +0000 2013,3.42E+17,the voices of turkish protesters have been heard binnaz saktanber httpAddress via usrId #press #occupyturkey #occupygezi,voices heard binnaz saktanber via press occupyturkey,0.919044317,0.080955683,0
442,947,1657979534,FALSE,finalized,3,4/21/2018 18:03:22,"""000""",0,1,"""111""",1,1,Sun Jun 09 10:34:28 +0000 2013,3.44E+17,these protesters taking #occupygezi memento pics httpAddress smily erdogan graffiti seem open to dialog httpAddress usrId,taking memento pics smily erdogan graffiti seem open dialog,0.97074826,0.02925174,0
443,949,1657979537,FALSE,finalized,3,04/03/18 18:57,"""0""",0,0,"""001""",0,0.6594,Fri May 31 17:10:34 +0000 2013,3.41E+17,rt usrId hours after the clashes with protesters an istanbul court ruled in favor of a petition by a local advocacy httpAddress httpAddress,hours clashes court ruled favor petition local advocacy,0.96334476,0.03665524,0
445,952,1657979543,FALSE,finalized,3,04/06/18 15:25,"""nan""",0,0,"""000""",0,1,Mon Jun 10 06:48:02 +0000 2013,3.44E+17,rt usrId #turkeys silent majority still supports #erdogan writes columnist usrId httpAddress,turkeys silent majority still supports erdogan writes columnist,0.9856654,0.0143346,0
446,953,1657979545,FALSE,finalized,3,04/04/18 09:01,"""000""",0,1,"""111""",1,1,Wed Jun 12 23:42:16 +0000 2013,3.45E+17,rt usrId rt we call the citizens of turkey to taksim gezi park at D pm in order to claim their demands with us . #occupygezi #ta,call citizens d order claim demands us ta,0.930160831,0.069839169,0
447,956,1657979550,FALSE,finalized,3,04/03/18 20:52,"""nan""",0,0,"""000""",0,1,Wed Jun 26 06:57:32 +0000 2013,3.50E+17,turkey is palestine somali httpAddress are gut but muslim is devil for you therefore we love erdogan #stoplyingcnn,palestine somali gut muslim devil therefore love erdogan stoplyingcnn,0.993453547,0.006546453,0
448,959,1657979556,FALSE,finalized,3,04/06/18 16:09,"""nan""",0,0,"""000""",0,1,Sat Jun 15 22:10:09 +0000 2013,3.46E+17,usrId his and your announcements are crime against httpAddress stop telling httpAddress,announcements crime stop telling,0.948522129,0.051477871,0
449,960,1657979559,FALSE,finalized,3,04/03/18 17:58,"""00""",0,0.6667,"""101""",1,0.6667,Sun Jun 02 12:20:24 +0000 2013,3.41E+17,#opturkey the #anonymous spring of turkey httpAddress,opturkey anonymous spring,0.936046861,0.063953139,0
450,961,1657979561,FALSE,finalized,3,04/03/18 22:02,"""10""",0,0.3342,"""011""",1,0.6631,Sat Jun 08 15:08:20 +0000 2013,3.43E+17,rt usrId this is the most horrible account i read yet regarding police httpAddress sadly it sounds httpAddress httpAddress #occu,horrible account read yet regarding police sadly sounds occu,0.835713926,0.164286074,0
451,963,1657979564,FALSE,finalized,3,04/07/18 16:21,"""nan""",0,0,"""000""",0,1,Tue Jun 18 05:38:18 +0000 2013,3.47E+17,usrId you call me a jive turkey again you ll be a fry boy till you die usrId,call jive fry boy till die,0.948522129,0.051477871,0
452,964,1657979565,FALSE,finalized,3,04/03/18 19:10,"""nan""",0,0,"""000""",0,1,Tue Jun 04 17:05:36 +0000 2013,3.42E+17,wrap turkey slices around colorful bell pepper sticks for an energy boosting afternoon httpAddress #yum !,wrap slices around colorful bell pepper sticks energy boosting afternoon yum,0.961996233,0.038003767,0
453,967,1657979574,FALSE,finalized,3,04/04/18 09:21,"""nan""",0,0,"""000""",0,1,Sun Jun 16 20:13:50 +0000 2013,3.46E+17,ahh turkey tomorrow while all you are sitting in school ! have fun fuckers !,ahh tomorrow sitting school fun fuckers,0.948522129,0.051477871,0
454,968,1657979575,FALSE,finalized,3,04/06/18 12:30,"""nan""",0,0,"""000""",0,1,Sat Jun 08 16:06:36 +0000 2013,3.43E+17,usrId i want go turkey nice to meet u,want go nice meet u,0.952851001,0.047148999,0
455,969,1657979577,FALSE,finalized,3,04/03/18 21:47,"""nan""",0,0,"""000""",0,1,Sun Jun 02 12:26:59 +0000 2013,3.41E+17,rt usrId we hope our friends in turkey stay safe are free to express their dreams hopes fears in a peaceful way without being at,hope friends stay safe free express dreams hopes fears peaceful way without,0.907247435,0.092752565,0
456,970,1657979578,FALSE,finalized,3,04/03/18 18:49,"""nan""",0,0,"""000""",0,1,Thu Jun 20 18:15:44 +0000 2013,3.48E+17,chatham house expert comment #turkey confrontational politics is no httpAddress httpAddress,chatham house expert comment confrontational politics,0.948522129,0.051477871,0
457,972,1657979581,FALSE,finalized,3,04/05/18 13:34,"""1""",0,0,"""001""",0,0.6714,Wed Jun 05 15:48:35 +0000 2013,3.42E+17,rt usrId #citizenradio DD arrested at #moralmonday unions join #occupygezi and an all male panel on rape in the military httpAddress,citizenradio arrested moralmonday unions join male panel rape military,0.983819062,0.016180938,0
458,973,1657979583,FALSE,finalized,3,04/07/18 17:14,"""001""",0,0.6667,"""111""",1,1,Tue Jun 04 15:00:11 +0000 2013,3.42E+17,rt usrId after D week #gezipark is more httpAddress food amp ,d week gezipark food,0.956448379,0.043551621,0
459,974,1657979585,FALSE,finalized,3,04/03/18 18:19,"""11""",1,0.6721,"""011""",1,0.6721,Tue Jun 11 18:02:25 +0000 2013,3.45E+17,rt usrId several reports that police attacked a disabled person with gas in httpAddress every day comes with a new peak of barbarism in #t,several reports police attacked disabled person gas every day comes new peak barbarism t,0.486532349,0.513467651,1
460,975,1657979586,FALSE,finalized,3,04/03/18 21:15,"""000""",0,1,"""111""",1,1,Mon Jun 03 14:20:08 +0000 2013,3.42E+17,this is no longer a story about a tree a park a politics or a httpAddress httpAddress #istanbul #occupygezi,longer story tree politics,0.95229757,0.04770243,0
461,979,1657979591,FALSE,finalized,3,04/04/18 09:01,"""nan""",0,0,"""000""",0,1,Wed Jun 05 19:06:48 +0000 2013,3.42E+17,are you unable to press makes us live broadcast from turkey rize ? usrId usrId usrId usrId,unable press makes us live broadcast rize,0.879667775,0.120332225,0
462,985,1657979602,FALSE,finalized,3,4/22/2018 20:37:01,"""nan""",0,0,"""000""",0,1,Sun Jun 02 17:47:35 +0000 2013,3.41E+17,omg ! what is happening in istanbul ?! people are dying again for democracy ?!! the whole are is burning httpAddress httpAddress,omg happening people dying democracy whole burning,0.894315761,0.105684239,0
463,986,1657979603,FALSE,finalized,3,04/03/18 21:31,"""000""",0,1,"""111""",1,1,Sat Jun 08 17:55:13 +0000 2013,3.43E+17,my #friend #gene playing the #tambourine at #zuccotti park #occupygezinyc #resistanbul #ows #occupygezi httpAddress httpAddress,friend gene playing tambourine zuccotti occupygezinyc resistanbul ows,0.90635399,0.09364601,0
464,988,1657979607,FALSE,finalized,3,04/03/18 22:39,"""000""",0,1,"""111""",1,1,Sun Jun 09 09:58:56 +0000 2013,3.44E+17,rt usrId we went to istanbul to film the biggest civil uprising in the history of the turkish republic httpAddress #turkey #,went film biggest civil uprising history republic,0.948522129,0.051477871,0
465,989,1657979609,FALSE,finalized,3,04/03/18 20:45,"""000""",0,1,"""111""",1,1,Sun Jun 09 17:46:54 +0000 2013,3.44E+17,rt usrId noam chomsky s call to the world about the #taksim gezi park resistance in turkey httpAddress,noam chomsky call world resistance,0.985819668,0.014180332,0
467,998,1657979627,FALSE,finalized,3,04/03/18 19:40,"""nan""",0,0,"""000""",0,1,Sun Jun 16 13:46:03 +0000 2013,3.46E+17,turkey violence flares bangkok post news bangkok post httpAddress,violence flares bangkok post news bangkok post,0.869872341,0.130127659,0
468,1002,1657979633,FALSE,finalized,3,04/07/18 09:31,"""000""",0,1,"""111""",1,1,Sat Jun 01 17:24:11 +0000 2013,3.41E+17,rt usrId this is not about a httpAddress this is about abuse of state power media censorship httpAddress #occupygezi #turkey httpAddress,abuse state power media censorship,0.956549728,0.043450272,0
469,1003,1657979634,FALSE,finalized,3,4/14/2018 22:34:34,"""001""",0,0.6667,"""111""",1,1,Sat Jun 08 13:03:28 +0000 2013,3.43E+17,in regard to media censorship and police terror in turkey absolutely amazing !! #occupygezi httpAddress,regard media censorship police terror absolutely amazing,0.859531662,0.140468338,0
470,1004,1657979635,FALSE,finalized,3,04/03/18 21:20,"""00""",0,0.6622,"""101""",1,0.6622,Mon Jun 03 01:16:54 +0000 2013,3.41E+17,turkish protests prime minister blames opposition httpAddress,prime minister blames opposition,0.963908859,0.036091141,0
471,1005,1657979637,FALSE,finalized,3,4/18/2018 05:48:44,"""000""",0,1,"""111""",1,1,Tue Jun 11 19:26:02 +0000 2013,3.45E+17,usrId any move in the ep to pass an emergency motion to call for eu sanctions against erdogan ? #geziparki,move ep pass emergency motion call eu sanctions erdogan,0.983331641,0.016668359,0
473,1008,1657979645,FALSE,finalized,3,4/22/2018 12:46:13,"""0""",0,0,"""001""",0,0.6783,Sun Jun 02 07:37:52 +0000 2013,3.41E+17,protest subsides at istanbul square protest largely subsides at istanbul square after fierce anti government .. httpAddress,subsides square largely subsides square fierce anti government,0.826997781,0.173002219,0
474,1010,1657979652,FALSE,finalized,3,04/07/18 09:15,"""nan""",0,0,"""000""",0,1,Sun Jun 02 12:46:54 +0000 2013,3.41E+17,abuses against protestors in turkey amnesty calls for urgent action updated httpAddress via usrId,abuses protestors amnesty calls urgent action updated via,0.866422706,0.133577294,0
475,1014,1657979661,FALSE,finalized,3,04/08/18 21:51,"""0""",0,0,"""001""",0,0.6667,Sat Jun 22 17:10:27 +0000 2013,3.48E+17,usrId usrId usrId hundred thousands and increasing at taksim square now usrId usrId usrId httpAddress,hundred thousands increasing square,0.976870839,0.023129161,0
476,1015,1657979662,FALSE,finalized,3,4/23/2018 09:42:23,"""nan""",0,0,"""000""",0,1,Mon Jun 03 09:14:29 +0000 2013,3.41E+17,rt usrId turkish political refugees in greece were never safe from the deep httpAddress outrageous if greek police is shopping them over t,political refugees greece never safe deep outrageous greek police shopping,0.838904048,0.161095952,0
477,1017,1657979667,FALSE,finalized,3,04/03/18 22:53,"""000""",0,1,"""111""",1,1,Mon Jun 17 23:52:35 +0000 2013,3.47E+17,rt usrId via usrId an invitation to passive resistance everyday at httpAddress httpAddress #direngeziparki #dura,via invitation passive resistance everyday dura,0.948522129,0.051477871,0
478,1018,1657979668,FALSE,finalized,3,4/21/2018 18:15:51,"""001""",0,0.6783,"""111""",1,1,Tue Jun 11 20:20:25 +0000 2013,3.45E+17,rt usrId #occupygezi turkish police push into square near park protest httpAddress,police push square near,0.792743736,0.207256264,0
479,1020,1657979675,FALSE,finalized,3,04/03/18 19:31,"""0""",0,0,"""100""",0,0.6594,Sat Jun 01 00:30:30 +0000 2013,3.41E+17,what are they discussing ? the make up of air httpAddress about the httpAddress #occupygezi #direngezipark httpAddress,discussing make air,0.940827219,0.059172781,0
480,1021,1657979677,FALSE,finalized,3,04/09/18 13:57,"""nan""",0,0,"""000""",0,1,Mon Jun 24 18:25:46 +0000 2013,3.49E+17,please sign and support the people of httpAddress thanks ! end abuse and reveal extent of injuries act httpAddress usrId httpAddress,please sign support people thanks end abuse reveal extent injuries act,0.93816422,0.06183578,0
481,1023,1657979682,FALSE,finalized,3,04/06/18 12:16,"""nan""",0,0,"""000""",0,1,Wed Jun 12 18:51:42 +0000 2013,3.45E+17,luxe shangri la bosphorus opens in istanbul the shangri la bosphorus istanbul has at last opened bringing httpAddress httpAddress,luxe shangri la bosphorus opens shangri la bosphorus last opened bringing,0.948522129,0.051477871,0
482,1027,1657979688,FALSE,finalized,3,04/10/18 12:02,"""nan""",0,0,"""000""",0,1,Wed Jun 05 20:16:13 +0000 2013,3.42E+17,turkey leg funnel cake amp ,leg funnel cake,0.948522129,0.051477871,0
484,1033,1657979697,FALSE,finalized,3,04/03/18 21:07,"""nan""",0,0,"""000""",0,1,Fri Jun 07 18:22:30 +0000 2013,3.43E+17,so tonight is karaoke night and tomorrow is a beach party with a bbq .. i m in my glory #holiday #turkey,tonight karaoke night tomorrow beach party bbq glory holiday,0.96056882,0.03943118,0
485,1035,1657979699,FALSE,finalized,3,04/03/18 18:01,"""nan""",0,0,"""000""",0,1,Wed Jun 05 10:15:50 +0000 2013,3.42E+17,rt usrId our very first day in istanbul ! any handy tips from fellow lonely planeters !? #lp #firstdayproblems,first day handy tips fellow lonely planeters lp firstdayproblems,0.962412677,0.037587323,0
486,1036,1657979701,FALSE,finalized,3,4/21/2018 18:00:56,"""nan""",0,0,"""000""",0,1,Fri Jun 07 15:12:28 +0000 2013,3.43E+17,only in america you have a donut day a turkey day and a bbq ribs day for every httpAddress haha happy national donut day,america donut day day bbq ribs day every haha happy national donut day,0.985527238,0.014472762,0
487,1037,1657979702,FALSE,finalized,3,04/04/18 09:21,"""nan""",0,0,"""000""",0,1,Mon Jun 10 05:41:00 +0000 2013,3.44E+17,going through the standard #authoritarian lexicon #erdogan again calls demonstrators looters #humanrights httpAddress usrId,going standard authoritarian lexicon erdogan calls demonstrators looters humanrights,0.990233819,0.009766181,0
490,1045,1657979715,FALSE,finalized,3,04/03/18 19:03,"""nan""",0,0,"""000""",0,1,Sun Jun 23 08:44:29 +0000 2013,3.49E+17,rt usrId portugal u20 defender tiago ilori has tipped his team and nigeria to make it beyond group b of the fifa u20 world cup,portugal u defender tiago ilori tipped team nigeria make beyond group b fifa u world cup,0.969504222,0.030495778,0
491,1046,1657979718,FALSE,finalized,3,04/04/18 09:16,"""nan""",0,0,"""000""",0,1,Fri Jun 21 07:20:59 +0000 2013,3.48E+17,usrId usrId rolled up paper that looked like a turd ? sounds like that cigar we sparked up during the turkey do at bara !,rolled paper looked like turd sounds like cigar sparked bara,0.839142124,0.160857876,0
493,1050,1657979726,FALSE,finalized,3,04/03/18 22:17,"""0""",0,0,"""010""",0,0.6526,Tue Jun 04 09:59:55 +0000 2013,3.42E+17,turkey demonstrations share your stories pictures and videos httpAddress via usrId,demonstrations share stories pictures videos via,0.86691483,0.13308517,0
495,1053,1657979729,FALSE,finalized,3,04/03/18 19:51,"""nan""",0,0,"""000""",0,1,Tue Jun 25 12:14:12 +0000 2013,3.50E+17,erdogan protests delayed plans for gaza visit httpAddress via usrId,erdogan delayed plans gaza visit via,0.983331641,0.016668359,0
496,1055,1657979734,FALSE,finalized,3,04/03/18 17:54,"""000""",0,1,"""111""",1,1,Wed Jun 19 19:01:30 +0000 2013,3.47E+17,rt usrId people in turkey have started to write #direngeziparki on httpAddress #occupygezi httpAddress,people started write,0.938954812,0.061045188,0
498,1059,1657979740,FALSE,finalized,3,04/03/18 18:39,"""000""",0,1,"""111""",1,1,Fri May 31 13:46:14 +0000 2013,3.40E+17,rt usrId we dont have internet connection here ! please help us to spread our voice ! this is istanbul ! #occupygezi #direngezi httpAddress,dont internet connection please help us spread voice direngezi,0.82444151,0.17555849,0
499,1060,1657979741,FALSE,finalized,3,4/22/2018 18:21:35,"""000""",0,1,"""111""",1,1,Thu Jun 06 11:25:42 +0000 2013,3.43E+17,rt usrId twitter bird on the wall in httpAddress #wearegezi #occupygezi httpAddress,twitter bird wall wearegezi,0.960095447,0.039904553,0
500,1061,1657979742,FALSE,finalized,3,4/22/2018 18:17:21,"""0""",0,0,"""001""",0,0.6667,Sat Jun 15 12:19:28 +0000 2013,3.46E+17,rt usrId in taksim square where are the kurds ? httpAddress via usrId usrId,square kurds via,0.935195922,0.064804078,0
501,1062,1657979743,FALSE,finalized,3,04/03/18 18:46,"""nan""",0,0,"""000""",0,1,Sun Jun 02 21:58:49 +0000 2013,3.41E+17,rt usrId friends in morocco tunisia and httpAddress erdogan will be visiting your countries this httpAddress please organise him a welcome !,friends morocco tunisia erdogan visiting countries please organise welcome,0.966177111,0.033822889,0
502,1063,1657979744,FALSE,finalized,3,04/04/18 09:03,"""nan""",0,0,"""000""",0,1,Fri May 31 16:31:44 +0000 2013,3.41E+17,rt usrId twitter creates stunning images of new york city tokyo and istanbul using only geotagged tweets httpAddress by,twitter creates stunning images new york city tokyo using geotagged tweets,0.981150337,0.018849663,0
503,1069,1657979755,FALSE,finalized,3,04/03/18 22:27,"""0""",0,0,"""001""",0,0.672,Thu Jun 06 23:19:21 +0000 2013,3.43E+17,erdogan is waving to crowd with his wife by his httpAddress crowd is going wild chanting turkey s proud of you ! and we are with you !,erdogan waving crowd wife crowd going wild chanting proud,0.99427453,0.00572547,0
504,1078,1657979770,FALSE,finalized,3,04/04/18 08:48,"""nan""",0,0,"""000""",0,1,Fri Jun 07 19:14:37 +0000 2013,3.43E+17,free fellow soldiers try me former chief of general staff former chief of general staff httpAddress httpAddress #turkey #turkish,free fellow soldiers try former chief general staff former chief general staff,0.954551433,0.045448567,0
505,1079,1657979772,FALSE,finalized,3,04/05/18 13:14,"""nan""",0,0,"""000""",0,1,Tue Jun 04 16:53:02 +0000 2013,3.42E+17,httpAddress #erdogan stabilise turkey s economy now 15th largest economy in the world decreased the number of jobless made truce with pkk httpAddress,erdogan stabilise economy th largest economy world decreased number jobless made truce pkk,0.99545353,0.00454647,0
