_unit_id,text_x,text_y,proccd_text_x,protest_x,protest_y,protest_confidence,violence_x,violence_y,violence_confidence,created_at_x,_golden_x
1657978013,"RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349327520765706242,Tue Jun 25 00:45:45 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349327979354140672,Tue Jun 25 00:47:35 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349328057603072000,Tue Jun 25 00:47:53 +0000 2013,@mariwanna92 are turkey burgers good??
349328376189825026,Tue Jun 25 00:49:09 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349328624391958528,Tue Jun 25 00:50:08 +0000 2013,RT @Slate: Psst Jim Beam and Wild Turkey are better than the expensive craft whiskey you're drinking: http://t.co/rqtf5sephE
349328832400072704,Tue Jun 25 00:50:58 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349329270188937216,Tue Jun 25 00:52:42 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349329564226433025,Tue Jun 25 00:53:52 +0000 2013,Upside down ya turkey! RT @hydro74: Got a nice package from @justinmaller http://t.co/GO2eRofJHQ
349329883631075328,Tue Jun 25 00:55:09 +0000 2013,I want some turkey lasagna. Hmm.
349330068968976384,Tue Jun 25 00:55:53 +0000 2013,""SAVE GEZI PARK IN ISTANBUL, STOP THE POLICE VIOLENCE IN TURKEY! - The Petition Site http://t.co/4B4X5dZ9Bn","RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349327520765706242,Tue Jun 25 00:45:45 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349327979354140672,Tue Jun 25 00:47:35 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349328057603072000,Tue Jun 25 00:47:53 +0000 2013,@mariwanna92 are turkey burgers good??
349328376189825026,Tue Jun 25 00:49:09 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349328624391958528,Tue Jun 25 00:50:08 +0000 2013,RT @Slate: Psst Jim Beam and Wild Turkey are better than the expensive craft whiskey you're drinking: http://t.co/rqtf5sephE
349328832400072704,Tue Jun 25 00:50:58 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349329270188937216,Tue Jun 25 00:52:42 +0000 2013,""RT @charlespgarcia: 5 things you need to understand about #Turkey's protests
349329564226433025,Tue Jun 25 00:53:52 +0000 2013,Upside down ya turkey! RT @hydro74: Got a nice package from @justinmaller http://t.co/GO2eRofJHQ
349329883631075328,Tue Jun 25 00:55:09 +0000 2013,I want some turkey lasagna. Hmm.
349330068968976384,Tue Jun 25 00:55:53 +0000 2013,""SAVE GEZI PARK IN ISTANBUL, STOP THE POLICE VIOLENCE IN TURKEY! - The Petition Site http://t.co/4B4X5dZ9Bn",rt usrId D things you need to understand about #turkey s protests 349327D2076D706242 tue jun 2D 00 4D 4D 00 2013 rt usrId D things you need to understand about #turkey s protests 3493279793D4140672 tue jun 2D 00 47 3D 00 2013 rt usrId D things you need to understand about #turkey s protests 3493280D760307200 tue jun 2D 00 47 D3 00 2013 mariwanna92 are turkey burgers good ?? 34932837618982D026 tue jun 2D 00 49 09 00 2013 rt usrId D things you need to understand about #turkey s protests 3493286243919D8D28 tue jun 2D 00 D0 08 00 2013 rt usrId psst jim beam and wild turkey are better than the expensive craft whiskey you re drinking httpAddress jun 2D 00 D0 D8 00 2013 rt usrId D things you need to understand about #turkey s protests 349329270188937216 tue jun 2D 00 D2 42 00 2013 rt usrId D things you need to understand about #turkey s protests 349329D6422643302D tue jun 2D 00 D3 D2 00 2013 upside down ya turkey ! rt usrId got a nice package from usrId httpAddress jun 2D 00 DD 09 00 2013 i want some turkey httpAddress httpAddress jun 2D 00 DD D3 00 2013 save gezi park in istanbul stop the police violence in turkey ! the petition site httpAddress,"1
1
1",1,1,"0
0
1",0,0.659,Tue Jun 25 00:45:02 +0000 2013,FALSE
1657978014,"The whole world is watching how peoples of Turkey resist. Government should watch out, people now learn to resist! http://t.co/zKsffYrbBT","The whole world is watching how peoples of Turkey resist. Government should watch out, people now learn to resist! http://t.co/zKsffYrbBT",the whole world is watching how peoples of turkey httpAddress government should watch out people now learn to resist ! httpAddress,"1
1
1",1,1,"0
0
0",0,1,Fri May 31 17:38:01 +0000 2013,FALSE
1657978015,RT @IvanCNN: Police chopper circling over crowd of tens of thousands filling Taksim Square Gezi Park. The gas has sent thousands leaving.,RT @IvanCNN: Police chopper circling over crowd of tens of thousands filling Taksim Square Gezi Park. The gas has sent thousands leaving.,rt usrId police chopper circling over crowd of tens of thousands filling taksim square gezi httpAddress the gas has sent thousands httpAddress,"1
1
1",1,1,"0
1
1",1,0.6594,Mon Jun 03 17:58:30 +0000 2013,FALSE
1657978016,"Literally just sent THE most boring text to @GavUCF ever. ""Do you fancy turkey burgers for lunch?"" WTF am I turning into?!","Literally just sent THE most boring text to @GavUCF ever. ""Do you fancy turkey burgers for lunch?"" WTF am I turning into?!",literally just sent the most boring text to usrId httpAddress do you fancy turkey burgers for lunch ? wtf am i turning into ?!,"0
0
0",0,1,"
",,,Fri Jun 07 10:48:23 +0000 2013,FALSE
1657978017,".@M_Aksut @zeynepozar Many reports, some live streams &amp; pics but the usual journalism black hole in Turkey means I can't make sense of it.",".@M_Aksut @zeynepozar Many reports, some live streams &amp; pics but the usual journalism black hole in Turkey means I can't make sense of it.",httpAddress usrId many reports some live streams amp ,"0
1
0",0,0.6767,"
0
",0,1,Thu Jun 20 00:38:27 +0000 2013,FALSE
1657978018,@smartbynature76 v early cooked meal potatoes roast pot peas turkey burgers but just had dish of Doritos not as good I know awww,@smartbynature76 v early cooked meal potatoes roast pot peas turkey burgers but just had dish of Doritos not as good I know awww,usrId v early cooked meal potatoes roast pot peas turkey burgers but just had dish of doritos not as good i know aww,"0
0
0",0,1,"
",,,Sun Jun 23 20:36:00 +0000 2013,FALSE
1657978019,@asteris I'm trying 2 do my best as well (tweeting in EN about #occupygezi ),@asteris I'm trying 2 do my best as well (tweeting in EN about #occupygezi ),usrId i m trying D do my best as well tweeting in en about #occupygezi,"1
1
1",1,1,"0
0
0",0,1,Mon Jun 03 09:16:42 +0000 2013,FALSE
1657978020,OWEEEEE turkey Burgers,OWEEEEE turkey Burgers,owee turkey burgers,"0
0
0",0,1,"
",,,Wed Jun 19 19:52:36 +0000 2013,FALSE
1657978021,Turkey unrest sparked by environment protest to save #Gezi Park. In our latest @GreenNewsReport http://t.co/8Z89xmXtMM,Turkey unrest sparked by environment protest to save #Gezi Park. In our latest @GreenNewsReport http://t.co/8Z89xmXtMM,turkey unrest sparked by environment protest to save #gezi httpAddress in our latest usrId httpAddress,"1
1
1",1,1,"0
0
0",0,1,Wed Jun 05 12:55:00 +0000 2013,FALSE
1657978022,"@soit_goes:
Turkey purchased $21 million teargas in 12 yrs, accumulating 62 tons http://t.co/Sl1LPSfOFK #OccupyGezi http://t.co/wd0Zx0enP6","@soit_goes:
Turkey purchased $21 million teargas in 12 yrs, accumulating 62 tons http://t.co/Sl1LPSfOFK #OccupyGezi http://t.co/wd0Zx0enP6",usrId purchased 21 million teargas in DD yrs accumulating DD tons httpAddress #occupygezi httpAddress,"1
1
1",1,1,"0
1
0",0,0.6738,Wed Jun 05 16:47:01 +0000 2013,FALSE
1657978023,"They Might Be Giants play Freebird Live on Oct. 18. I know some H.S. friends who enjoyed when ""Istanbul was Constantinople"" back in the day.","They Might Be Giants play Freebird Live on Oct. 18. I know some H.S. friends who enjoyed when ""Istanbul was Constantinople"" back in the day.",they might be giants play freebird live on httpAddress 18 . i know some httpAddress friends who enjoyed when istanbul was constantinople back in the httpAddress,"0
0
0",0,1,"
",,,Tue Jun 04 15:56:00 +0000 2013,FALSE
1657978025,"Inside Istanbuls Taksim Square http://t.co/u6PSHkdFWa
347243324681359361,Wed Jun 19 06:43:54 +0000 2013,RT @EarthBeauties: One of the most beautiful horse in the world in Turkey. http://t.co/FJdXFa9C9s
347243481737068545,Wed Jun 19 06:44:32 +0000 2013,RT @PJenningsUNI: I am in #oslo tomorrow time to stand still!#turkey #WeAreGezi #turkeynotalone #duranadam
347243649358245888,Wed Jun 19 06:45:12 +0000 2013,RT @OccupyWallStNYC: International group Reporters Without Borders (@RSF_RWB) condemns violence against journalists at #OccupyGezi: http://
347243690865078272,Wed Jun 19 06:45:22 +0000 2013,Gezi Was All A conspiracy Against Me! Decries Fuhrer Erdogan - Turkish prime minister vows to increase... http://t.co/pC1RuoggmU
347243868351250432,Wed Jun 19 06:46:04 +0000 2013,RT @AP: Turkey's 'standing man' joins ranks of history's iconic symbols of human drama: http://t.co/hhAHndBHWC - VW
347243983916896256,Wed Jun 19 06:46:31 +0000 2013,""Dozens held in Turkey, silent protester goes viral (reuters): Share With Friends: | | Top News Stories, RSS ... http://t.co/mQwTbZshgk","Inside Istanbuls Taksim Square http://t.co/u6PSHkdFWa
347243324681359361,Wed Jun 19 06:43:54 +0000 2013,RT @EarthBeauties: One of the most beautiful horse in the world in Turkey. http://t.co/FJdXFa9C9s
347243481737068545,Wed Jun 19 06:44:32 +0000 2013,RT @PJenningsUNI: I am in #oslo tomorrow time to stand still!#turkey #WeAreGezi #turkeynotalone #duranadam
347243649358245888,Wed Jun 19 06:45:12 +0000 2013,RT @OccupyWallStNYC: International group Reporters Without Borders (@RSF_RWB) condemns violence against journalists at #OccupyGezi: http://
347243690865078272,Wed Jun 19 06:45:22 +0000 2013,Gezi Was All A conspiracy Against Me! Decries Fuhrer Erdogan - Turkish prime minister vows to increase... http://t.co/pC1RuoggmU
347243868351250432,Wed Jun 19 06:46:04 +0000 2013,RT @AP: Turkey's 'standing man' joins ranks of history's iconic symbols of human drama: http://t.co/hhAHndBHWC - VW
347243983916896256,Wed Jun 19 06:46:31 +0000 2013,""Dozens held in Turkey, silent protester goes viral (reuters): Share With Friends: | | Top News Stories, RSS ... http://t.co/mQwTbZshgk",inside istanbuls taksim square httpAddress jun DD 06 43 54 00 2013 rt usrId one of the most beautiful horse in the world in httpAddress httpAddress jun DD 06 44 32 00 2013 rt usrId i am in #oslo tomorrow time to stand still ! #turkey #wearegezi #turkeynotalone #duranadam 34724364935824588 wed jun DD 06 45 12 00 2013 rt usrId international group reporters without borders rsf rwb condemns violence against journalists at #occupygezi httpAddress jun DD 06 45 22 00 2013 gezi was all a conspiracy against me ! decries fuhrer erdogan turkish prime minister vows to httpAddress httpAddress jun DD 06 46 04 00 2013 rt usrId turkey s standing man joins ranks of history s iconic symbols of human drama httpAddress vw 347243983916896256 wed jun DD 06 46 31 00 2013 dozens held in turkey silent protester goes viral reuters share with friends top news stories rss .. httpAddress,"1
0
1",1,0.6738,"0
0",0,1,Wed Jun 19 06:43:28 +0000 2013,FALSE
1657978026,"RT @InsightTurkey: Iran-Turkey Relations, 1979-2011- Book Reviews | Insight Turkey http://t.co/bu7D74J1Pv","RT @InsightTurkey: Iran-Turkey Relations, 1979-2011- Book Reviews | Insight Turkey http://t.co/bu7D74J1Pv",rt usrId iran turkey relations 1979 2011 book reviews insight turkey httpAddress,"0
0
0",0,1,"
",,,Fri Jun 14 08:10:16 +0000 2013,FALSE
1657978028,RT @reuterspictures: Gallery: Istanbul clashes intensify http://t.co/RgkWHZsEa5 #Turkey,RT @reuterspictures: Gallery: Istanbul clashes intensify http://t.co/RgkWHZsEa5 #Turkey,rt usrId gallery istanbul clashes intensify httpAddress #turkey,"0
1
0",0,0.6606,"
1
",1,1,Tue Jun 11 14:16:06 +0000 2013,FALSE
1657978029,Opinion: Recep Tayyip Erdogan and the Turkey Riots http://t.co/AnwbsSefWh,Opinion: Recep Tayyip Erdogan and the Turkey Riots http://t.co/AnwbsSefWh,opinion recep tayyip erdogan and the turkey riots httpAddress,"0
0
0",0,1,"
",,,Tue Jun 04 15:30:35 +0000 2013,FALSE
1657978031,@Gabe_FuckYou I'm more of a turkey sandwich.....,@Gabe_FuckYou I'm more of a turkey sandwich.....,usrId i m more of a turkey httpAddress,"0
0
0",0,1,"
",,,Thu Jun 20 21:27:56 +0000 2013,FALSE
1657978032,#US Coverage on #Taksim #democracy #direngeziparki #occupytaksim #occupygezi #istanbul #turkey http://t.co/ahxzU9nIeO,#US Coverage on #Taksim #democracy #direngeziparki #occupytaksim #occupygezi #istanbul #turkey http://t.co/ahxzU9nIeO,#us coverage on #taksim #democracy #direngeziparki #occupytaksim #occupygezi #istanbul #turkey httpAddress,"1
1
1",1,1,"1
0
0",0,0.6648,Wed Jun 12 17:19:29 +0000 2013,FALSE
1657978033,RT @tmorello: Call to World Press: Istanbul needs Int. support against police terror and chemical war. http://t.co/3RtSxWns5W,RT @tmorello: Call to World Press: Istanbul needs Int. support against police terror and chemical war. http://t.co/3RtSxWns5W,rt usrId call to world press istanbul needs httpAddress support against police terror and chemical httpAddress httpAddress,"0
1
0",0,0.6617,"
1
",1,1,Fri May 31 15:53:28 +0000 2013,FALSE
1657978034,RT @VOT99: social networking websites blocked in #Turkey! Please spread their revolution!! #turkishspring http://t.co/AasT4B9Qvu,RT @VOT99: social networking websites blocked in #Turkey! Please spread their revolution!! #turkishspring http://t.co/AasT4B9Qvu,rt usrId social networking websites blocked in #turkey ! please spread their revolution !! #turkishspring httpAddress,"1
1
0",1,0.664,"0
0
",0,1,Sat Jun 01 16:56:20 +0000 2013,FALSE
1657978035,To everyone in Taksim Square - what is happening? #Taksim #Gezi #Istanbul,To everyone in Taksim Square - what is happening? #Taksim #Gezi #Istanbul,to everyone in taksim square what is happening ? #taksim #gezi #istanbul,"1
1
1",1,1,"1
0
0",0,0.6648,Sat Jun 15 18:29:30 +0000 2013,FALSE
1657978036,"@THEBEAT999FM Turkey protests: Riot police storm Taksim Square: 
... http://t.co/jl0GjE0SH3 #nbb","@THEBEAT999FM Turkey protests: Riot police storm Taksim Square: 
... http://t.co/jl0GjE0SH3 #nbb",usrId turkey protests riot police storm taksim square httpAddress httpAddress #nbb,"0
1
1",1,0.6622,"
0
1",0,0.5102,Tue Jun 11 11:11:01 +0000 2013,FALSE
1657978037,RT @OscarEnestad: Awake! What to do now? Oh nothing Damn I miss Turkey... ,RT @OscarEnestad: Awake! What to do now? Oh nothing Damn I miss Turkey... ,rt usrId awake ! what to do now ? oh nothing damn i miss httpAddress,"0
0
0",0,1,"
",,,Sun Jun 09 15:52:55 +0000 2013,FALSE
1657978038,RT @zeynep: True. MT @zeynep_erdim: Erdogan says EU's hypocritical attitude discouraged TR's ambition to be a member state. 70% support is ,RT @zeynep: True. MT @zeynep_erdim: Erdogan says EU's hypocritical attitude discouraged TR's ambition to be a member state. 70% support is ,rt usrId httpAddress mt usrId erdogan says eu s hypocritical attitude discouraged tr s ambition to be a member httpAddress 70 support is,"0
0
0",0,1,"
",,,Fri Jun 07 12:50:54 +0000 2013,FALSE
1657978040,"Just commented on @thejournal_ie: Young, urban women: the face of Turkey&amp;#8217;s protest movement - http://t.co/lvPpL03E2T","Just commented on @thejournal_ie: Young, urban women: the face of Turkey&amp;#8217;s protest movement - http://t.co/lvPpL03E2T",just commented on usrId young urban women the face of turkey amp ,"0
1
0",0,0.672,"
0
",0,1,Mon Jun 10 22:32:05 +0000 2013,FALSE
1657978041,"Anonymous declares #OpTurkey, attacks govt websites in support of protests RT News: http://t.co/rt5r4cNdde","Anonymous declares #OpTurkey, attacks govt websites in support of protests RT News: http://t.co/rt5r4cNdde",anonymous declares #opturkey attacks govt websites in support of protests rt news httpAddress,"0
0
1",0,0.672,"
0",0,1,Sun Jun 02 23:28:57 +0000 2013,FALSE
1657978043,"GO Brasil, with love from Istanbul RT @suyorumcusu @arthur_slopes @Adriana_HJ #ChangeTurkey #ChangeBrazil http://t.co/SC1l8iZLQv","GO Brasil, with love from Istanbul RT @suyorumcusu @arthur_slopes @Adriana_HJ #ChangeTurkey #ChangeBrazil http://t.co/SC1l8iZLQv",go brasil with love from istanbul rt usrId usrId usrId #changeturkey #changebrazil httpAddress,"0
0
0",0,1,"
",,,Fri Jun 21 19:40:46 +0000 2013,FALSE
1657978044,"RT @harun_tekin: #duranadam 
346746546869645312,Mon Jun 17 21:49:53 +0000 2013,RT @PJenningsUNI: #duranadam taking a stand for citizens of #turkey #WeAreGezi #turkeynotalone
346746581858521088,Mon Jun 17 21:50:02 +0000 2013,""RT @MarietjeSchaake: #duranadam is like a reverse flashmob, powerful silent protest #turkey","RT @harun_tekin: #duranadam 
346746546869645312,Mon Jun 17 21:49:53 +0000 2013,RT @PJenningsUNI: #duranadam taking a stand for citizens of #turkey #WeAreGezi #turkeynotalone
346746581858521088,Mon Jun 17 21:50:02 +0000 2013,""RT @MarietjeSchaake: #duranadam is like a reverse flashmob, powerful silent protest #turkey",rt usrId #duranadam 346746546869645312 mon jun DD 21 49 53 00 2013 rt usrId #duranadam taking a stand for citizens of #turkey #wearegezi #turkeynotalone 346746581858521088 mon jun DD 21 50 02 00 2013 rt usrId #duranadam is like a reverse flashmob powerful silent protest #turkey,"1
1
1",1,1,"0
0
0",0,1,Mon Jun 17 21:49:53 +0000 2013,FALSE
1657978045,@M12Amir: @M12Amir: When you start packing and you get that holiday feeling that makes you smile #turkey #sun #sand #beach,@M12Amir: @M12Amir: When you start packing and you get that holiday feeling that makes you smile #turkey #sun #sand #beach,usrId usrId when you start packing and you get that holiday feeling that makes you smile #turkey #sun #sand #beach,"0
0
0",0,1,"
",,,Thu Jun 13 18:14:29 +0000 2013,FALSE
1657978046,"RT @zeynep: Erdogan said youth should not ""bang on pots &amp; pans, but carry computers instead."" Well.. [by @ozankosee] #occupygezi http://t.c","RT @zeynep: Erdogan said youth should not ""bang on pots &amp; pans, but carry computers instead."" Well.. [by @ozankosee] #occupygezi http://t.c",rt usrId erdogan said youth should not bang on pots amp ,"1
0
1",1,0.6767,"0
0",0,1,Sat Jun 08 21:25:49 +0000 2013,FALSE
